Kale Me Crazy | Health Food Restaurant Grant Park Atlanta,8.5,9.9,4.2,28.2,49.3
Kale Me Crazy | Health Food Restaurant Smyrna,16.2,6.8,10.8,9.5,56.8
Kale Me Crazy | Health Food Restaurant Toco Hills Atlanta,4.0,4.0,8.0,8.0,76.0
Kaleidoscope Bistro & Pub,2.8,2.4,9.4,26.7,58.7
Kelz Kitchen,16.8,5.4,8.5,18.6,50.8
Ken's Corner Grill,4.7,3.5,9.9,26.8,55.1
Kenley's Catering And Restaurant,6.2,3.9,7.8,10.9,71.1
Kevin Rathbun Steak,1.8,2.6,4.8,11.4,79.3
Kings Cornbeef & Deli,2.5,0.0,2.5,10.0,85.0
Kirkyard Public House,4.1,3.5,9.8,29.0,53.7
Kiss Ultra Lounge,12.3,1.9,10.4,15.1,60.4
Kodaks kitchen,16.7,0.0,0.0,16.7,66.7
Kong's Kitchen,34.5,6.5,2.9,10.1,46.0
Krab Queenz,14.0,8.0,9.4,13.0,55.6
Krystal,18.8,9.0,18.8,21.7,31.8
Kwan's Deli and Korean Kitchen,2.7,2.4,8.2,22.7,63.9
Kyma,3.2,2.4,4.9,17.2,72.3
L T's Wings,6.8,8.7,14.6,17.4,52.5
LAS DELICIAS SUPERMERCADO,6.3,3.2,11.1,14.3,65.1
LEON's Full Service,1.7,1.0,5.9,20.3,71.1
LT New Orleans Seafood Market,8.9,4.0,9.3,26.2,51.6
La Confianza,7.9,2.6,7.9,23.7,57.9
La Costenita Taqueria & Wings,2.2,0.0,1.1,0.0,96.7
La Costilla Grill Atlanta,12.3,3.5,4.4,12.9,66.9
La Fonda Latina,2.9,2.3,8.1,27.1,59.7
La Grotta Ristorante,1.6,2.4,2.0,9.9,84.2
La Hacienda,8.3,3.8,9.3,23.1,55.4
La Parrilla Mexican Restaurant,4.6,3.1,7.8,25.1,59.4
Ladybird Grove & Mess Hall,3.0,2.4,8.0,26.8,59.9
Lake & Oak,3.3,1.3,3.3,15.2,76.8
Lakewood Diner,4.6,3.3,11.5,22.9,57.7
Landmark Diner,9.5,5.7,12.0,21.7,51.1
Landmark Diner - Downtown,11.2,7.2,12.1,27.0,42.5
Las Brasas,7.3,3.4,7.7,19.2,62.3
Lazy Betty,3.7,0.0,1.0,6.3,89.0
Lazy Llama Cantina,22.2,4.0,9.1,13.1,51.5
Le Fat,6.3,4.0,8.9,21.0,59.7
League Tavern,18.9,9.5,10.5,13.7,47.4
Legends Restaurant & Lounge,100.0,0.0,0.0,0.0,0.0
Lenox Parking Food Center,0.0,0.0,13.6,13.6,72.7
Levy at the Georgia World Congress Center,21.4,0.0,7.1,21.4,50.0
Lickety Split Southern Kitchen & Bar,8.8,3.7,6.4,16.5,64.5
Limerick Junction Pub,3.4,2.0,4.8,16.3,73.5
Lingering Shade Social Club,11.6,5.0,11.6,12.4,59.5
"Lips Drag Queen Show Palace, Restaurant & Bar",2.6,3.1,5.3,18.8,70.2
Little Bear,0.0,0.0,1.2,0.0,98.8
Little Caesars Pizza,10.8,4.1,12.8,25.6,46.7
Little Five Points Pizza,5.1,2.5,6.7,23.9,61.8
Little Lagos,12.0,4.9,8.7,16.8,57.6
Little Rey,3.4,3.0,7.0,16.4,70.3
Little Trouble,3.4,1.7,6.1,26.3,62.5
Livingston,15.7,7.8,11.3,20.0,45.2
Loca Luna,6.5,3.9,9.6,23.7,56.3
Local Green Atlanta,3.2,1.0,8.6,8.3,79.0
Local Three Kitchen & Bar,1.5,2.6,6.2,21.6,68.0
Los Bravos Mexican Restaurant,3.4,3.4,9.6,22.3,61.3
Lov'n It Live,4.3,2.5,2.2,16.9,74.2
Lovies BBQ,3.7,4.0,8.2,20.2,64.0
LowCountry Steak,2.6,7.9,9.2,11.8,68.4
Lucky China 8 Chinese Restaurant,50.5,8.1,12.6,12.6,16.2
Lucky's,1.8,2.6,5.9,19.7,69.9
Lumen - Lobby Bar,7.9,7.9,5.3,21.1,57.9
Lunch Box,19.4,6.8,22.3,14.6,36.9
Lunch on Main Street,2.6,2.0,7.5,27.2,60.7
Lyfe ATL,9.3,2.3,10.5,25.6,52.3
Lyla Lila,3.2,2.2,1.1,6.5,87.1
M&M’s Comfort Zone,12.5,0.0,0.0,0.0,87.5
MA's Hot Takes,0.0,0.0,0.0,0.0,100.0
MF Buckhead,16.7,33.3,0.0,16.7,33.3
MSR My Sisters Room,9.2,3.9,9.2,22.8,54.8
MTH Pizza,6.7,4.8,1.9,6.7,80.0
Mac McGee Irish Pub,0.7,2.0,7.6,22.8,66.9
Macho Nacho,10.4,2.6,20.8,27.3,39.0
Madhouse Lounge,17.7,12.9,12.9,19.4,37.1
Maepole,0.0,4.3,8.7,8.7,78.3
Maestri Della Pizza Napoletana,0.0,0.0,0.0,0.0,100.0
Maggiano's Little Italy,3.1,3.1,8.4,22.3,63.1
Magic City,16.4,4.3,4.9,12.3,62.0
Magnolia Grill,2.0,7.8,15.7,41.2,33.3
Main Event Atlanta,8.1,4.8,11.2,24.7,51.2
Majestic Diner,4.6,2.6,9.3,23.5,60.0
Malaya Restaurant,8.8,4.0,4.4,16.1,66.8
Mali Restaurant,3.1,3.1,5.0,24.0,64.7
Mandarin Express,23.3,6.7,13.3,23.3,33.3
Mangos Caribbean Restaurant,15.3,7.0,10.5,18.7,48.5
Manuel's Tavern,0.8,1.1,7.3,22.9,67.9
Marco's Pita,0.0,0.0,0.0,50.0,50.0
Marguerite’s Jerk Bistro,5.9,2.9,0.0,5.9,85.3
Marie's@Ummat Cafe,3.3,5.0,6.7,10.0,75.0
Maritza & Franks,33.3,0.0,0.0,33.3,33.3
Maru Sushi,1.6,1.2,5.0,17.4,74.9
Mary Mac's Tea Room,3.4,3.7,8.7,19.0,65.2
Masti - Indian Street Eats,5.4,4.5,7.8,26.2,56.0
Match Bar& Oven,5.8,3.9,11.0,27.9,51.3
MattChews,0.0,0.0,2.4,7.3,90.2
Max's Coal Oven Pizzeria,3.0,3.6,9.0,27.3,57.1
McAlister's Deli,7.8,5.9,9.2,20.2,56.9
McCormick & Schmick's Seafood & Steaks,12.1,7.6,10.2,22.0,48.1
McDonald's,23.0,9.7,18.7,19.5,29.1
McKinnon's Louisiane,5.5,5.9,6.6,13.2,68.8
Mediterranea Restaurant & Bakery,0.9,1.9,3.5,14.9,78.8
Mediterranean Food Atlanta | Lavash Mediterranean Grill,8.3,2.6,3.6,6.6,78.9
Mediterranean Grill,5.7,4.0,6.4,20.1,63.8
Medusa,16.0,6.9,12.7,21.1,43.4
Meehan's Public House Downtown,2.8,3.1,10.3,31.2,52.6
Meko's,3.4,0.0,0.0,3.4,93.1
Mela Ethiopian Kitchen. Welcome to Delicious!,2.9,0.7,1.4,7.2,87.8
Melia Hotel Atlanta,15.9,22.7,11.4,31.8,18.2
Mellow Mushroom Atlanta - Brookhaven,4.0,4.2,8.6,25.3,57.8
Mellow Mushroom Atlanta - Buckhead,3.6,2.6,5.3,27.6,60.8
Mellow Mushroom Atlanta - Downtown,4.5,3.9,9.3,25.3,57.0
Mellow Mushroom Atlanta - Emory,4.4,1.6,5.7,26.2,62.1
Mellow Mushroom Atlanta - Midtown,8.3,5.0,13.1,25.6,48.1
Mellow Mushroom Atlanta - Vinings,4.8,1.8,5.0,24.2,64.2
Mellow Mushroom College Park,5.3,5.0,11.2,26.8,51.6
Mellow Mushroom Decatur,4.0,2.9,6.0,24.1,63.0
Melton's App & Tap,0.9,1.4,6.1,26.5,65.2
Memphis Smokehouse,22.1,5.8,7.0,14.0,51.2
Metro Café Diner and Bar,6.8,5.7,12.9,26.0,48.5
Metro Fun Center,8.6,6.0,14.4,22.7,48.3
MetroFresh Uptown,0.0,0.0,0.0,7.7,92.3
Mezcalito's Cocina & Tequila Bar,4.7,3.8,8.7,25.5,57.2
Mezza Luna Pasta and Seafood,1.2,1.1,3.3,13.7,80.8
Mi Barrio Mexican Restaurant,5.9,2.7,7.5,17.0,66.8
Michael's Cafe,28.4,1.1,6.8,25.0,38.6
Midtown Bowl,3.3,3.6,12.0,28.7,52.4
Midtown Diner,23.3,4.7,14.0,11.6,46.5
Midtown Moon - Atlanta,8.3,1.4,2.8,22.2,65.3
Midtown Plaza Cafe,0.0,14.3,0.0,14.3,71.4
Mikkeys Retro Grill,10.9,5.0,4.0,6.9,73.3
Miller Union,2.7,2.2,6.1,20.2,68.8
Minato Japanese Restaurant,4.2,2.7,2.9,10.4,79.7
Moe's,9.7,7.7,10.1,22.6,50.0
Moe's Original BBQ - Atlanta,3.6,5.0,10.8,22.4,58.2
Moe's Southwest Grill,10.3,5.5,13.1,27.2,44.0
Mojo Pizza N' Pub,9.1,5.0,10.3,24.4,51.2
Molly B's,8.5,0.0,5.1,16.9,69.5
Monterrey mexican Restaurant#21,7.1,4.6,12.5,21.8,53.9
Morningside Kitchen Restaurant,2.0,3.4,9.5,31.8,53.4
Morris Restaurant & Lounge,6.8,2.9,5.8,15.5,68.9
Morton's The Steakhouse,2.9,3.3,5.4,16.3,72.1
Mr Fries Man,13.3,2.2,0.0,13.3,71.1
Mr Soul Bistro & Cafe,21.0,1.6,4.8,9.7,62.9
Mr. C's Bar & Grill,8.1,1.4,3.8,23.2,63.5
Mr. Pig's Smokehouse,14.0,5.1,8.0,16.3,56.6
Muchacho,1.9,1.7,6.4,19.3,70.7
Mukja Korean Fried Chicken,3.9,2.2,2.8,12.2,78.9
Murphy's Restaurant,2.0,1.8,5.0,20.2,71.0
Muss & Turner's,2.0,2.8,5.1,18.9,71.2
My Potato Factory,0.0,1.5,0.5,10.3,87.6
NM Cafe,15.4,7.7,0.0,15.4,61.5
NaanStop,7.4,4.7,11.1,20.3,56.4
Nan Thai Fine Dining,1.5,1.7,3.7,14.3,78.8
Nancy’s Pizza Campcreek,9.8,5.7,8.8,21.8,53.9
Napoleon's,3.3,4.8,9.9,28.3,53.6
Neighborhood Wraps and Smoothies,7.1,7.1,0.0,0.0,85.7
New Realm Brewing,5.6,4.9,8.3,20.5,60.7
New York Prime,4.8,3.2,6.8,16.0,69.2
Newk's Eatery,5.2,3.6,7.4,28.3,55.6
Nick's Food To Go,2.1,1.5,2.5,14.4,79.5
Nick's Westside,2.3,3.8,8.3,12.1,73.5
Nicky's Seafood,8.0,12.0,8.0,28.0,44.0
Nicola's Restaurant,2.3,2.3,2.3,11.0,82.1
Nina & Rafi,8.8,5.2,4.7,15.1,66.2
Nino's Italian Restaurant,2.9,2.4,4.6,17.1,72.9
Niramish Indian Cuisine,7.8,4.1,6.0,18.4,63.6
No Mas! Cantina,5.0,5.1,9.2,21.8,58.9
No.1 China,12.0,2.7,6.6,15.8,62.8
Noodle,2.4,2.3,8.7,25.2,61.5
Noodle Cafe,3.2,6.5,12.9,16.1,61.3
Nouveau Bar&Grill,8.1,4.1,6.2,11.8,69.8
Nova II Sushi Bar & Asian Bistro,0.0,0.0,0.0,0.0,100.0
Nova Sushi Bar & Asian Bistro,3.4,2.9,5.9,20.8,66.9
Nox Creek Lounge,50.0,0.0,50.0,0.0,0.0
Nuevo Laredo Cantina,3.0,2.2,5.4,18.5,70.9
O Mi Ga Vietnamese Kitchen,5.6,0.0,0.0,11.1,83.3
O-Ku,5.0,4.3,7.4,18.6,64.7
OK Cafe,4.0,1.9,5.0,18.1,70.9
Oak Grove Market,1.2,0.0,2.4,18.8,77.6
Oak Street Eats,28.6,14.3,14.3,0.0,42.9
Old Lady Gang,17.9,9.3,12.6,19.0,41.1
Old Vinings Inn,4.7,3.9,5.0,19.8,66.5
Ole Reliable,0.0,28.6,14.3,14.3,42.9
Olive Bistro Vinings,1.5,1.5,4.5,18.2,74.2
Olympic Flame Restaurant,7.0,4.7,9.3,27.9,51.2
Omakase by Yun @ Chirori Yakitori and Kushikatsu,0.0,0.0,0.0,0.0,100.0
On The Border Mexican Grill & Cantina,10.3,6.4,10.9,18.6,53.7
One Eared Stag,5.1,3.2,10.7,21.2,59.8
One Rooster Mongolian Grill,0.5,1.4,4.7,25.4,68.1
Ooo Wee Just Taste It,2.2,0.0,6.5,21.7,69.6
Orient Express,4.7,2.1,6.6,22.5,64.1
Ormsby's,2.6,2.2,7.9,29.2,58.0
Osteria 832 Pasta & Pizza,4.7,2.8,10.7,24.0,57.7
Our Bar ATL,0.0,1.8,0.9,8.9,88.4
Outback Steakhouse,7.0,5.3,9.7,25.0,53.0
Oy!,10.0,7.2,11.7,21.2,50.0
PITA Mediterranean Street Food,28.1,9.4,7.8,18.8,35.9
POKE CITY,0.7,2.2,3.7,14.0,79.4
PONKO Chicken,2.8,2.6,7.3,16.6,70.7
Paces & Vine Restaurant,2.3,3.9,6.9,20.3,66.6
Padriac's,1.6,1.6,8.8,28.2,59.9
Paige’s Pastries & Bistro,6.7,0.0,0.0,0.0,93.3
Pancake Social,14.5,12.0,10.1,18.8,44.6
Pancho's Mexican Restaurant & Cantina,8.5,5.6,12.4,22.2,51.3
Panda Express,13.3,6.0,14.7,24.2,41.7
Papinos Italian Restaurant,7.7,0.0,7.7,53.8,30.8
Paris Bistro,0.0,4.3,4.3,21.7,69.6
Park 27 Korean BBQ and Bar,10.1,7.9,7.9,6.5,67.6
Park Bar,3.3,2.5,8.9,30.5,54.9
Park Tavern,10.6,5.5,9.6,22.6,51.7
Parker's on Ponce,1.2,1.8,6.5,19.4,71.1
Parkway Cafe,0.0,0.0,0.0,42.9,57.1
Pasha Restaurant and Bar,18.2,3.7,6.1,16.6,55.4
Pasta Vino,5.6,3.3,6.1,15.6,69.4
Patria Cocina,4.5,3.2,7.1,19.1,66.2
Paul's Restaurant,0.0,0.0,0.0,25.0,75.0
Peach Cobbler Café,31.7,17.4,12.1,11.6,27.2
Pearl Benet Restaurant and Bar,6.1,0.0,6.1,12.1,75.8
Pearl Lounge ATL,15.2,3.0,9.1,24.2,48.5
Pecan,14.3,3.6,14.3,21.4,46.4
Pegasus Restaurant & Lounge,14.7,2.9,11.8,13.7,56.9
Penn Station East Coast Subs,21.1,7.5,9.2,20.6,41.7
Penthouse ATL Restaurant & Lounge,0.0,7.1,14.3,14.3,64.3
Petite Violette,1.4,3.0,5.1,20.8,69.7
Phat Phish Cafe,9.4,6.8,12.4,23.1,48.3
Phew's Pies,0.0,0.0,0.0,2.7,97.3
Pho 24,8.1,3.7,10.5,26.4,51.3
Pho Dai Loi #2,3.2,1.5,4.1,23.8,67.4
Pho King Express,0.0,8.5,8.5,4.3,78.7
Pho King Midtown,6.1,3.9,8.5,28.2,53.4
Pho kitchen - PHO KITCHEN ATLANTA,6.1,4.6,9.9,24.1,55.3
Piccadilly,5.4,4.4,13.6,30.7,45.9
Piedmont Central Dining Hall,9.4,6.2,6.2,21.9,56.2
Pijiu Belly,1.4,2.2,5.1,23.6,67.7
Pin & Proper,7.3,4.8,10.5,21.8,55.6
Pita Mediterranean Street Food,8.6,6.3,11.5,23.5,50.0
Pittypat's Porch,7.8,8.0,12.1,20.8,51.3
Piu Bello Buckhead,7.5,3.2,3.6,13.8,71.9
Pizza Bella,11.3,4.4,5.0,15.7,63.5
Pizza Hut,30.4,8.7,12.0,16.7,32.2
Pizza Semplice,3.9,2.0,2.0,11.8,80.4
Playa Bowls Beltline,11.3,1.0,3.9,7.4,76.4
Poke Bar,2.6,7.9,2.6,7.9,78.9
Poke Bar Decatur,2.4,0.5,4.8,16.9,75.4
Polaris,3.5,3.6,4.7,20.7,67.5
Pollo Campero (Buford Hwy),9.1,4.7,10.6,19.0,56.7
Poor Hendrix,0.5,0.7,1.4,16.5,80.8
Popeyes,11.2,9.4,15.3,22.4,41.8
Popeyes Louisiana Kitchen,15.4,7.3,15.3,22.3,39.7
Poppin Pita Grill,12.3,3.8,8.2,15.2,60.5
Porch Light Latin Kitchen,1.9,1.8,2.5,10.2,83.6
Portofino,2.8,0.9,4.7,16.0,75.6
Pour Taproom: Beltline,3.5,4.5,3.5,17.9,70.6
Pour. Kitchen + Bar,4.7,2.7,8.1,22.3,62.2
Pretty Little Taco Truck,12.5,25.0,0.0,0.0,62.5
Princi Italia,8.6,8.3,8.9,21.2,53.0
Proscenium Cafe & Market,0.0,0.0,0.0,25.0,75.0
Public House 28,2.9,2.9,7.9,13.6,72.9
Public School 404,3.1,3.8,10.6,30.4,52.0
Publik Draft House,3.5,3.6,7.8,26.6,58.5
Puff & Petals,16.3,6.5,11.6,19.8,45.8
Pura Vida,0.0,0.0,14.3,14.3,71.4
Pure Taqueria,1.8,2.4,9.9,28.2,57.8
Pyng Ho Chinese restaurant,9.2,8.3,10.8,15.8,55.8
Q - Time Restaurant,4.9,4.5,10.9,22.4,57.3
Q's Restaurant,6.9,5.2,9.1,25.5,53.3
QDOBA Mexican Eats,31.6,0.0,15.8,21.1,31.6
Queen of Sheba Lounge,12.2,4.9,2.4,24.4,56.1
Quiznos,13.3,4.9,12.0,24.7,45.1
RUCHI Bangladeshi Cuisine,4.1,3.6,3.2,13.6,75.5
Rain Thai & Sushi Bar,4.7,1.9,3.8,24.7,64.8
Ramen Station,5.4,5.8,13.8,19.2,55.8
Rande voo Resturant lounge,0.0,0.0,14.3,0.0,85.7
Randevoo Restaurant Lounge,8.3,0.0,4.2,8.3,79.2
Ration and Dram,5.7,5.0,7.5,23.6,58.2
Ray JR.'s RAPZ ( SALAD'S &JUICE BAR,0.0,0.0,6.2,6.2,87.5
Ray's In the City,3.8,2.6,6.7,18.6,68.3
Recess,5.7,1.9,2.9,17.1,72.4
Red Pepper Taqueria,8.6,4.0,10.2,26.0,51.2
Red Phone Booth,3.4,2.0,4.5,13.2,76.9
Red's Beer Garden,0.8,0.0,2.3,2.3,94.6
Republic Lounge,7.1,3.6,8.3,27.2,53.8
Restaurant 356,3.2,2.7,5.3,12.3,76.5
Revival,1.2,3.1,8.4,18.6,68.7
Richards' Southern Fried,19.2,13.0,8.3,15.0,44.6
Rico Rico Latin kitchen,4.3,0.0,0.0,4.3,91.3
"Rising Roll Gourmet Cafe in Atlantic Station, GA",20.0,13.3,0.0,33.3,33.3
Rising Roll Gourmet Café Downtown Atlanta,2.9,2.9,7.6,25.7,61.0
Rising Roll Gourmet Café Piedmont West,30.0,0.0,15.0,20.0,35.0
Roasters Rotisserie,1.9,1.5,5.4,22.6,68.6
Roc South Cuisine,2.3,1.2,4.9,13.6,78.0
Rock Steady - Atlanta,6.8,2.3,8.4,14.4,68.1
Rodney Scott's BBQ Atlanta,14.8,8.2,18.0,9.8,49.2
Romeos pizza and bistro,40.0,0.0,0.0,0.0,60.0
Rosa's Pizza,1.8,1.8,5.2,16.8,74.5
Rowdy Tiger Whiskey Bar & Kitchen,13.2,6.6,19.7,17.1,43.4
Rreal Tacos,3.0,2.5,7.2,21.0,66.2
Ru San's,6.0,3.3,7.9,24.7,58.2
Ruby Tuesday,18.8,9.7,17.2,24.1,30.1
Ruth's Chris Steak House,8.3,5.6,10.7,15.0,60.4
STATS Brewpub,6.9,4.9,12.2,27.2,48.9
STREET BISTRO,10.5,1.0,5.7,9.5,73.3
Saba,7.3,4.9,7.3,20.1,60.4
Sabor Dominicano,7.8,3.5,9.8,17.3,61.6
"Saito - Sushi, Steak & Cocktails",5.7,2.9,2.9,5.7,82.9
Sakura Ramen Bar,0.0,4.3,0.0,8.7,87.0
Saladworks,6.7,4.8,6.7,18.3,63.5
Salaryman,8.1,4.8,5.6,16.9,64.5
Salata,7.3,3.8,8.1,13.9,66.9
Saltwood Charcuterie & Bar,3.8,6.3,10.1,22.8,57.0
Sam’s of San Francisco,4.5,9.1,2.3,6.8,77.3
Sarku Japan,11.7,0.8,15.0,21.7,50.8
Sauce Buckhead,5.0,0.0,3.3,17.4,74.4
Savage Pizza,2.0,2.5,6.3,21.9,67.3
Sbarro,100.0,0.0,0.0,0.0,0.0
Schlotzsky's,1.2,2.7,8.7,25.4,61.9
Schlotzsky's Austin Eatery,8.8,5.2,9.3,28.0,48.7
Scoreboard Sports Lounge,0.0,0.0,0.0,0.0,100.0
Scout,1.9,2.2,7.7,24.9,63.3
Scoville Hot Chicken,0.0,0.0,0.0,4.3,95.7
Sea Salt Seafood Lounge,9.7,12.9,3.2,16.1,58.1
Sean’s Heart of the Park,4.8,2.4,3.6,13.3,75.9
Sear,7.7,5.8,9.0,25.0,52.6
Senegambia Restaurant,18.5,3.7,3.7,13.0,61.1
Senor Patron,4.7,3.2,9.5,27.9,54.8
Serena Pastificio,0.0,8.3,8.3,16.7,66.7
Serpas,3.8,2.8,5.5,19.3,68.6
Seven Lamps,2.1,2.1,8.3,25.4,62.1
Shakespeare Tavern Playhouse,1.1,0.6,1.4,11.4,85.5
Shane's Rib Shack,6.3,3.7,8.1,24.3,57.6
Shell,13.4,3.2,33.1,15.9,34.4
Shorty's,3.4,1.5,7.3,24.4,63.4
Showcase Food Gallery,1.4,1.4,2.8,10.0,84.3
Sidechick,5.6,3.2,6.4,15.2,69.6
Silom Thai & Sushi,2.9,1.5,3.6,20.4,71.5
Silver Skillet,1.8,2.7,8.8,21.4,65.2
Siracusa's New York Pizzeria,6.8,3.9,5.8,21.0,62.5
Sivas Hookah Lounge,10.3,3.9,9.2,24.5,52.1
Six Feet Under Pub & Fish House,3.5,3.6,10.0,29.5,53.4
Skilled Cheese,14.3,0.0,0.0,0.0,85.7
Skinny's Restaurant,2.4,2.4,7.5,21.1,66.7
Slack's Restaurant & Bar,50.0,0.0,0.0,25.0,25.0
Slice Downtown,2.1,2.5,5.0,26.2,64.2
Slideways,2.7,4.4,7.8,30.3,54.8
SluttyVegan ATL,1.9,0.6,3.2,7.1,87.2
Smith's Olde Bar,1.8,1.4,6.3,26.2,64.3
Snappers Fish & Chicken,36.0,4.0,16.0,4.0,40.0
So Ba Vietnamese Restaurant,2.9,1.9,8.0,23.5,63.7
Social Market & Cafe,9.1,0.0,4.5,9.1,77.3
Sonic Drive-In,19.7,8.2,15.5,22.4,34.2
Soul Good Fine Food,5.7,1.7,2.3,8.6,81.6
Soul Vegetarian Restaurant,7.4,4.2,9.7,18.9,59.8
Souper Jenny,1.7,1.9,4.1,15.1,77.2
South City Kitchen Buckhead,1.5,1.9,7.4,21.6,67.6
South City Kitchen Midtown,1.6,1.0,5.6,21.3,70.5
South City Kitchen Vinings,2.3,1.2,7.7,18.6,70.3
Southern Art and Bourbon Bar,6.0,5.5,9.8,23.0,55.7
Sovereign Sweets,7.1,0.0,0.0,0.0,92.9
Spin,4.5,2.3,9.1,20.5,63.6
Spoon EastSide Restaurant,3.2,1.7,5.9,21.1,68.1
Ssam Burger,1.3,0.0,3.1,19.3,76.3
St Angelo's Pizza,8.7,2.1,7.0,21.2,61.1
St. Cecilia,1.6,2.0,3.6,19.2,73.6
Stan's Smoke Signals,0.0,0.0,0.0,30.8,69.2
Star Cafe,5.2,2.6,4.3,15.5,72.5
Star Provisions Market & Cafe,3.0,4.9,8.3,15.9,67.8
Starfish Restaurant,4.7,3.0,4.1,15.4,72.8
Stationside,0.0,4.0,4.0,32.0,60.0
Steinbecks Restaurant,0.3,1.4,6.8,18.0,73.5
Steve O's,0.0,0.0,0.0,16.7,83.3
Stoney River Steakhouse and Grill,2.8,2.0,5.6,19.8,69.8
Storico Fresco Alimentari e Ristorante,4.7,2.5,7.0,16.7,69.2
Storico Vino,18.8,0.0,0.0,0.0,81.2
Streatery,6.7,0.0,13.3,13.3,66.7
Subway,17.7,6.1,12.4,20.8,43.0
Sufi's Kitchen,10.7,4.2,8.4,17.2,59.6
Suite Food Lounge,7.4,4.6,11.7,25.3,51.0
Sun in My Belly,1.6,3.4,7.0,23.3,64.6
Superica,2.6,2.5,6.4,20.8,67.7
Supreme Fish Delight,5.0,4.2,8.8,26.7,55.4
"Supreme Fish Delight, Camp Creek",7.3,4.0,11.3,16.9,60.5
Sushi Avenue,3.7,3.3,5.3,16.7,71.1
Sushi Avenue on the Square,1.4,0.9,6.1,21.9,69.7
Sushi Kiku,3.9,2.0,9.2,25.8,59.2
Sushi Tong,2.8,1.4,5.6,11.8,78.5
Sushinobo,1.3,2.6,4.5,10.3,81.4
Suya Grill,0.0,33.3,0.0,16.7,50.0
Swan Coach House,4.7,0.8,5.1,16.9,72.5
Sway,6.6,6.6,15.9,19.4,51.6
Sweet & Fresh,11.9,3.1,4.4,4.4,76.1
Sweet Auburn BBQ,3.6,2.8,7.7,19.5,66.3
Sweet Auburn Barbecue Curb Market,1.4,7.0,5.6,21.1,64.8
Sweet Georgia's Juke Joint,7.4,4.5,8.6,21.9,57.6
Sweet-Stack Creamery,2.9,0.8,5.8,13.8,76.7
SweetWater Brewing Company,3.4,3.3,3.7,14.5,75.1
TGI Fridays,20.9,7.3,13.4,20.5,37.9
THERE Gastropub,2.5,3.3,8.4,19.3,66.5
TRACE Atlanta,4.8,19.0,14.3,33.3,28.6
TWO urban licks,3.5,3.5,7.9,22.0,63.1
Taco Bell,14.2,6.4,17.2,22.7,39.6
Taco Mac,31.0,12.6,12.6,21.1,22.7
Taco Mac Cumberland,13.7,7.0,12.4,25.3,41.6
Taco Mac Decatur,11.4,7.1,13.5,26.3,41.7
Taco Mac Lindbergh,14.4,6.3,12.9,25.4,41.1
Taco Mac Metropolis,13.2,7.2,14.4,25.5,39.7
Taco Mac Virginia Highlands,8.7,4.8,12.4,30.2,43.9
Taco Pete Bistro,5.1,3.1,3.1,19.4,69.4
Taichi Bubble Tea,7.6,3.0,4.5,12.1,72.7
Taka Sushi Restaurant,5.6,3.5,8.3,24.3,58.3
Talat Market,0.0,1.3,2.6,5.3,90.8
Tanaka ramen,7.4,5.8,7.4,20.0,59.5
Tantra Restaurant & Lounge,7.1,0.0,7.1,35.7,50.0
Tapa Tapa,10.9,2.2,17.4,15.2,54.3
Taqueria Acapulco,5.6,5.6,5.6,11.1,72.2
Taqueria Michoacan,11.0,5.2,13.0,21.4,49.4
Taqueria Tsunami,7.9,7.9,9.2,17.1,57.9
Taqueria del Sol,3.2,2.5,4.1,20.4,69.8
Taqueria on Broad,1.7,3.6,4.3,18.2,72.2
"Taquería""Mami's",3.4,3.4,1.7,16.9,74.6
Taste Of India,40.0,8.9,2.2,15.6,33.3
Taste of Tropical,11.0,2.1,8.5,14.0,64.4
Tasty China Jia,14.5,6.8,8.7,19.2,50.7
Tavernpointe,3.4,3.4,9.2,28.1,55.8
Taxco Restaurante Mexicano,3.3,2.5,10.0,21.7,62.5
Terri's Cafe Inc,6.5,4.8,1.6,6.5,80.6
Thai Diner,5.0,3.0,4.5,24.3,63.4
The Abby Singer,0.0,0.0,0.0,0.0,100.0
The BQE Restaurant & Lounge,12.1,5.9,9.9,22.5,49.6
The Bando,9.8,2.4,2.4,4.9,80.5
The Betty,0.0,6.2,0.0,12.5,81.2
The Beverly,5.1,2.7,6.2,20.2,65.8
The Big Ketch Saltwater Grill - Buckhead,4.8,3.8,10.7,28.4,52.3
The Blind Pig Parlour Bar,1.8,2.4,9.1,15.9,70.7
The Brasserie and Neighborhood Cafe at PARISH,1.9,3.0,8.0,25.6,61.6
The Brasserie at Bazati,11.4,7.4,6.8,15.3,59.1
The Bucket Shop Cafe,4.6,3.4,6.6,28.2,57.2
The Chastain - New American Bistro,4.2,6.9,5.6,9.7,73.6
The Cheesecake Factory,9.1,5.5,10.3,22.5,52.7
The Companion,0.0,0.0,0.9,12.9,86.2
The Corner Grille,3.8,2.1,7.0,19.0,68.1
The Deer and The Dove,5.5,3.9,5.5,8.7,76.4
The Drafting Table Cocktails & Kitchen,0.0,0.0,12.5,0.0,87.5
The Duck Club,0.0,25.0,25.0,50.0,0.0
The Dwarf House,0.8,0.8,8.5,16.9,72.9
The Family Dog,2.8,3.6,5.6,25.0,63.1
The Federal,6.3,4.0,8.0,22.3,59.4
The Fill Up Station,10.7,5.7,5.7,7.4,70.5
The French Market & Tavern - Vinings,10.3,2.6,5.1,12.8,69.2
